Date,b&h,without_pca,with_pca,with_pca_and_dwt,with_pca_dwt_mooga
2015-02-25,112650.79198469182,97127.11159427598,108005.87976665428,118275.93596842652,101299.32192513668
2015-02-26,112226.4111230403,96761.35143530395,108305.22100823898,117830.50119243238,100917.87453587014
2015-02-27,111329.4289845202,97438.50996300162,109166.4285673045,116889.01896727363,100111.63767206414
2015-03-02,110721.7987714034,97962.79789980571,109749.82450149348,116251.24367549052,99565.47977622764
2015-03-03,112043.16177157499,96822.67243175881,108481.16177662056,114746.76691999758,100753.16402930017
2015-03-04,111994.93399783275,96684.42371237288,108527.46606911434,114582.80113330761,100709.8153299443
2015-03-05,110731.4457978569,97679.13840330056,109740.56222998608,113289.815154344,99574.15083891542
2015-03-06,111840.61836720273,96721.02046402128,110729.33625874843,114424.88280312982,100571.11139735466
2015-03-09,110432.44684600011,97937.41765354261,112014.36337314366,112983.83568221041,99305.40080825816
2015-03-10,111204.04707472553,97270.89916802883,112684.5818225892,112080.39972294943,99998.94031345492
2015-03-11,109168.17961784895,99029.5084109339,110620.98854431546,114165.77757517807,98169.03610124289
2015-03-12,109662.60606784576,98602.41630237634,111122.1484284562,113659.32713563854,97625.9595883815
2015-03-13,112600.0673714695,96064.99836695037,114099.61406889973,110650.42951626517,94982.81590564613
2015-03-16,111359.16030953902,97136.91030371522,112841.80749445267,111921.5142791181,93842.64324049067
2015-03-17,112987.85267742016,95730.02428943658,114492.68049769406,110253.21363380794,95214.67397063179
2015-03-18,112095.9516512063,96500.46019534895,115283.00561746384,111166.80486007564,94463.32544076681
2015-03-19,112580.68143454725,96081.74419573146,115665.83606975983,110670.28690106978,94871.66784579917
2015-03-20,111688.7804083334,96852.18010164381,114749.64201948568,111583.87812733746,94120.3193159342
2015-03-23,113947.61557744615,94900.96839914176,117070.00188192056,113726.89291246572,96023.19018796887
2015-03-24,112570.98476789135,96090.12030467157,118368.35262174846,112352.94037296843,94863.49925307154
2015-03-25,112648.5433083594,96060.32383689006,118331.61725051099,112430.3480213344,94928.83553327127
2015-03-26,110253.97699523285,98007.09627100581,115815.92501493056,110040.44039753299,92911.62305548177
2015-03-27,108983.98732972424,99090.54076191148,114481.69462704216,108772.921529039,91841.76794815644
2015-03-30,110428.48001309118,97858.22550577064,115999.25503369223,107221.00179101256,90531.62733192575
2015-03-31,111174.9606250248,97221.39331057045,116783.49536529566,107837.9177941685,89902.05662127743
2015-04-01,110186.1151214207,98064.99010693308,115744.63043933027,108690.01985975778,89013.94479210602
2015-04-02,109720.77127500201,98461.98091754514,115255.74779912387,108122.93285361958,89301.0791748328
2015-04-06,111087.71281429043,97295.82553821059,116691.83424117783,109469.92874787946,88196.0904402524
2015-04-07,111485.18739050746,96956.73487348067,117109.41453525798,109861.60359778981,87874.78560286295
2015-04-08,110855.04458927583,97494.31778853918,116447.3968063376,109240.65548723764,88384.17146650447
2015-04-09,112105.64092147269,96427.4179993012,115015.8020453639,110473.00381847833,87373.2322135321
2015-04-10,111116.79541786856,97271.01479566387,116055.62888329783,109498.58699440148,88172.58105934439
2015-04-13,111766.33155241192,96716.88717893766,115372.60499084512,110138.64546161203,87647.51828910554
2015-04-14,110990.76833690015,97378.53011668459,116188.15346941345,109374.39882998416,86952.70952860585
2015-04-15,110612.67969760539,97701.08238970161,116585.73500548118,109637.904370543,86656.63817195967
2015-04-16,110030.99804048463,98197.3224804554,117197.40608655855,108952.38978193866,87026.01416535383
2015-04-17,109953.44689640612,98263.48235726169,117278.95549001076,108875.59302642124,87086.81788337647
2015-04-20,108722.22910474203,99313.85006474165,118573.6504635408,107656.3520615243,88052.1501208096
2015-04-21,109459.02044640931,98685.28391042043,119257.978009074,108385.97617224151,87474.47130623389
2015-04-22,109759.55054523604,98428.89782416457,118810.94839219272,108683.58282652713,87238.84167621995
2015-04-23,109585.0475273777,98577.76858939974,119001.23816166664,108510.7773088425,87375.66019022171
2015-04-24,110525.42449048147,97775.52092729663,117975.7881853638,107470.05298469451,86638.36074249638
2015-04-27,110273.3629321551,97990.55787929296,118250.65297805237,107118.09181026014,86835.98877363554
2015-04-28,108033.91369996463,99901.06077484845,120692.69829836902,104943.99615488457,88591.82153739578
2015-04-29,107248.65381779695,100570.97606342923,121548.99822824253,105602.82084518293,89207.50195084632
2015-04-30,105435.76176540164,102117.5775517081,123525.89705191484,107366.33451482815,90628.89396858038
2015-05-01,103758.60085702012,103548.38505817755,121439.89638950581,105552.57167785405,91943.86643176666
2015-05-04,106250.11164753693,101422.84521062576,118400.35437766663,108087.7081436912,89990.40563686729
2015-05-05,106744.53070114423,101001.04996742186,118832.37546702058,108590.78434026049,89602.7580131246
2015-05-06,104805.61156778048,102655.1667767215,116674.66779331617,106617.9152609818,87887.46366732607
2015-05-07,105047.97645945095,102448.40217555904,116944.38125252922,106864.52389589165,87596.05451602412
2015-05-08,106725.14476422199,101017.58835913472,118810.80201192423,108571.05896086295,88905.17340425253
2015-05-11,109080.93180711452,99007.83618343748,121432.41716471515,110968.09519322249,90866.80152557162
2015-05-12,108528.34014996144,99479.25922168969,120817.47080694945,110405.82780666398,90406.66683829238
2015-05-13,109129.40034761492,99930.14987158602,121486.35491795682,111017.41240466548,90907.16054373147
2015-05-14,107840.02474518406,101011.70150423018,122802.1279232755,109705.46018662785,89833.51704598748
2015-05-15,108567.11942019545,100345.43381564968,123506.37134909659,110445.28609135735,90438.95774813705
2015-05-18,109934.05356309435,101507.13982923837,121825.672583565,111836.1548787817,91577.18306557037
2015-05-19,110884.12719285396,100527.60308151897,122755.76107878542,112802.8640390235,92368.29495961146
2015-05-20,108954.89732975658,102310.45169041246,124770.4964624268,114654.86399220394,90761.8545288611
2015-05-21,108722.22910474203,102525.46610068856,124379.7426534755,114891.83250542401,90568.11522865444
2015-05-22,108634.98129400762,102606.09394134778,124279.93387388052,114685.04477590264,90495.46530064991
2015-05-26,108780.40170828778,102471.7073717309,124446.29030111151,114416.70391354573,90616.55467285207
2015-05-27,107587.9631868577,103573.66904036766,123082.17775130433,115676.42009474523,89623.62921142779
2015-05-28,108780.40170828778,102471.7073717309,124446.29030111151,116841.52281267136,90616.55467285207
2015-05-29,108809.4843118659,102444.83142484451,124479.55989430983,116693.38273747603,90640.77131552024
2015-06-01,108062.99630354276,103134.67929245831,125209.71703910497,117495.7847308584,90019.18207901769
2015-06-02,108305.36119521323,102910.70395482509,124932.22338395308,117641.76370986954,90220.99564640089
2015-06-03,108802.40991847076,102451.36904519994,124363.13160644907,118181.84486150248,90634.88057549471
2015-06-04,110332.55293373247,101037.3263754542,122611.20716193251,119844.46134792984,91909.00744423403
2015-06-05,108675.71344626184,99421.47165404307,120649.83456924092,121526.41268248625,90529.38234571763
2015-06-08,107613.39338102637,100294.4506863546,119470.74196765175,120218.77595056007,89644.80454820639
2015-06-09,107184.563112511,100686.9888990715,119827.63106301264,119739.8876740468,89287.72409115467
2015-06-10,106794.71808983112,101043.84120096036,120260.707926729,119304.53545027589,89523.40432046057
2015-06-11,108207.90536758624,99750.25245741215,118690.80532828897,120882.6862234888,88345.29002373281
2015-06-12,108510.03172821736,99473.69515648425,118355.17468252948,121220.08025267608,88093.42009079423
2015-06-15,107837.54924998646,100089.26520708276,117504.33781442039,120469.09787426259,88654.04021126493
2015-06-16,107262.53360418204,100615.61707741542,116877.86162443891,119826.95977953158,89133.40636734897
2015-06-17,107476.94873843972,100419.34797105697,116527.13272451484,120066.40391778821,88954.65756378979
2015-06-18,107710.85277777755,100205.23931248023,116272.06810574277,120327.61193058958,88759.66168663754
2015-06-19,109055.810298564,98974.10601767473,114805.43641235598,121829.56838376356,87638.4276445033
2015-06-22,109621.08520966604,98456.67052025544,115285.22471196049,122460.82869304874,88004.59355308213
2015-06-23,110244.8342716837,97885.70955978986,114513.37944983797,123157.388929621,88505.17037814495
2015-06-24,110352.04183881257,97787.57500661063,114400.54035680935,123277.11099874933,88591.20757939135
2015-06-25,109543.11471799502,98528.04234191151,115251.9597582924,122373.75658756397,87942.01995811268
2015-06-26,109435.90715086614,98626.17689509076,115364.79885132104,122254.03451843563,87855.98275686627
2015-06-29,109786.7669277105,98305.01050402992,115619.1876319915,122645.85068946413,88137.5579668824
2015-06-30,107779.07509907085,100142.79067012906,113504.0803845044,120403.7979469755,86526.32668417062
2015-07-01,108354.09074487528,99616.4387997964,112784.13892925627,121045.93604170653,86987.79352054092
2015-07-02,109270.22543282171,98777.83691131626,111818.09807153845,119899.91521450599,87723.01834306601
2015-07-06,108704.95052171963,99295.27240873557,112414.16616845931,119160.4592442291,87269.36873055705
2015-07-07,108539.26880367518,99446.93242496108,112130.75178281494,119223.02876855688,87136.40431675679
2015-07-08,109591.84813420825,98483.43325177857,110930.14830839183,118068.05845256339,86203.48007416648
2015-07-09,108227.39427266634,99732.4129051939,112341.05731113411,119565.24128896347,85044.92762632034
2015-07-10,108597.7429545908,99393.40696191479,111958.09948147877,119158.86647066506,84668.80656354329
2015-07-13,110274.0713471415,97858.94682826672,110224.69765143849,117319.47111385844,83351.22549235557
2015-07-14,112028.37023136328,96253.11487296254,111865.56969648764,115394.52058720261,84592.27491434207
2015-07-15,112476.68940495877,95842.73710802737,111305.81300641382,114902.59059905505,84930.69483526627
2015-07-16,112691.10453921647,95646.46800166891,111406.60678670558,114667.31796146488,85092.54906112618
2015-07-17,111862.68851331882,96404.77488918806,110587.86098679116,115576.31920388955,84467.20778087659
2015-07-20,111609.28813322561,96636.72990637454,110337.41858778855,115854.36942640427,84275.92500368561
2015-07-21,110576.20514344797,97582.38272094728,109316.39493252191,116987.94687044044,83496.08803863944
2015-07-22,111014.77614666577,97180.92813531698,108773.16913590644,116506.7133182715,83827.14941850035
2015-07-23,112028.37023136328,96253.11487296254,107770.42090230976,115394.52058720261,84592.27491434207
2015-07-24,111726.23643505684,96529.67898028197,108069.32174943395,115726.0448306206,84364.20504475664
2015-07-27,110751.62759619481,97421.80633180839,109033.50189449491,116795.4599767649,83628.50810024602
2015-07-28,110244.8342716837,97885.70955978986,109534.8723332379,117351.55226280434,83927.88552760732
2015-07-29,111969.88864477233,96306.64714240037,107828.27671316871,115458.69104408452,82624.02633705299
2015-07-30,113461.04641419851,94941.68657719604,106353.07491209242,113822.47901693206,81496.95475451977
2015-07-31,113548.75764057193,94861.3983826266,106266.30222997008,113796.7250022548,81430.65940151185
2015-08-03,114104.28438129628,94352.8860645122,105716.71984152975,113125.74289578854,81747.12780037826
2015-08-04,113967.83973870962,94477.78334921457,105484.98009324928,113262.58572312983,81763.17703023773
2015-08-05,114591.58880072729,93906.82238874899,106062.00865159443,113768.94117369612,81315.99506651494
2015-08-06,115049.65614470046,93487.52144450895,105531.72879763196,114223.8893820586,81559.6013148745
2015-08-07,113646.21703732308,94772.18700875227,106831.41170640948,115504.804596269,80564.36093619929
2015-08-10,114006.82498454515,94442.09743838654,106497.4634906941,115755.65661499552,80820.08388709898
2015-08-11,114659.81112202062,93844.3737463978,105892.75259295417,116418.80596083635,81283.14506824646
2015-08-12,114747.52978406937,93764.07874543684,105811.51896817751,116213.12733271152,81345.35022839582
2015-08-13,114747.52978406937,93764.07874543684,105811.51896817751,116213.12733271152,81345.35022839582
2015-08-14,116043.7538886426,92577.55454076425,104611.12466121864,117408.44181079137,82264.55973445992
2015-08-17,116755.22161270902,91926.2985793377,103952.25571830888,118128.21460556674,82769.09278002843
2015-08-18,116706.4881964958,91970.90766947062,103997.3862749577,118059.37899474733,82734.53377183831
2015-08-19,119727.78154550833,89205.30743462549,101199.4570256776,120995.09236854115,84877.06572848241
2015-08-20,119688.79629967282,89240.99334545352,101065.4850977158,120955.68996540584,84849.41957652317
2015-08-21,117525.16348769107,91221.51715486484,102793.3325308509,118768.90544045542,83315.09241705363
2015-08-24,113256.37945031853,95129.03250424961,106401.8668970734,114454.44375287755,80287.90996253556
2015-08-25,109728.29277679491,98358.5359670762,102983.72308732494,117909.18222712033,82709.54875842304
2015-08-26,108198.15719720854,96890.99451331371,101547.36040804394,116148.13248260533,83794.63517624258
2015-08-27,113032.21614568312,101217.19512868008,106085.16866220541,121339.57322104498,80366.59142776205
2015-08-28,114718.29270861158,102726.13524336313,104394.60949384545,123150.30135866464,81483.66907052226
2015-08-31,114581.84063034956,102745.64789940798,104522.83197205665,123003.76138356612,81386.77216669805
2015-09-01,113548.75764057193,103671.20182312898,105493.60840019399,121894.30260855203,80653.16265061083
2015-09-02,110805.9581430069,106128.51538077237,108070.98613817825,118948.72805085572,78705.45483619208
2015-09-03,114146.30041797535,109219.8663690065,104932.10419496862,115239.12865975895,76251.4121620819
2015-09-04,114263.84421043075,108997.91149009726,104821.6496195679,115112.78051709043,76167.82800616273
2015-09-08,112128.37812289047,111044.05360704978,106828.32300533047,117408.19883103209,77686.33550615491
2015-09-09,114097.31885542747,109157.47129036793,108594.86705969476,115291.77907475448,76286.24243661741
2015-09-10,111687.57395410835,111466.41946916106,106302.32764968493,117882.02043268991,74602.07479535995
2015-09-11,112196.94782633518,110978.35209158962,106786.92652812642,117334.49307003363,74941.98771009498
2015-09-14,113127.54519998448,110086.68048356962,107672.2613836021,118189.56238974823,75562.98945943682
2015-09-15,112432.05035832034,110753.0836149307,107010.59411205782,118798.60333609539,75098.87519739247
2015-09-16,113852.42598976247,109392.12058285822,108361.88532562826,120179.11743410458,76046.71341059219
2015-09-17,115458.9225906419,107852.82179699613,109890.24493230149,118361.75431144964,77118.75297110122
2015-09-18,115547.08790852064,107768.34432801699,109696.37014598156,118268.61468575284,77177.58702563898
2015-09-21,112814.08263087478,110387.03129152006,112299.10571681356,121155.81675921917,75353.81113024494
2015-09-22,114244.2560695339,109016.68028268812,113608.8217507721,119644.95260125826,76308.18756888324
2015-09-23,113480.19152442504,109748.78492950935,114255.52702562508,120452.125846383,75798.31570317829
2015-09-24,113842.62818254546,109401.50855961771,114505.98262607901,120069.24042739587,76040.1751851536
2015-09-25,114009.15353754876,109241.94875934704,114223.7516475014,119893.31967298577,76151.30008158575
2015-09-28,114400.98361732018,108866.50845917696,114501.8886852789,119479.3824486358,76412.7742398768
2015-09-29,111814.91555378077,111344.40441500023,111913.30499132747,122211.3570760714,74687.05177724252
2015-09-30,110649.23059522061,112461.33017782294,112969.27126744646,123442.81025213788,73909.17251501269
2015-10-01,113176.51928899517,114915.62923278133,115432.97376705987,120772.93134023207,75595.67061222023
2015-10-02,114685.06023831603,113267.14004995432,116970.86376208735,122260.64498472349,76602.3428799577
2015-10-05,115449.12478342491,112490.44019622012,117749.79337616722,121322.96204695066,77112.21474566264
2015-10-06,116810.72851863934,111106.31966771906,119137.88745642474,119869.96662133759,78020.83358064036
2015-10-07,116301.35464641245,111624.11703783296,119538.5166351735,119227.9916387343,77680.9206659053
2015-10-08,117251.5401609586,110658.21833870775,118568.92071614733,118133.5409440695,78314.99387891956
2015-10-09,118632.73203706989,109254.1857409098,119845.20245036471,116716.07262763233,79236.6841775697
2015-10-12,118897.22051716891,108985.32342407762,120112.26377560089,116444.63746566299,79413.18135397819
2015-10-13,119455.57595194363,108417.73448503132,120676.05068347653,115871.61705351579,79785.7804087014
2015-10-14,119171.49933094779,108706.50887116037,120389.21067122587,115480.69055716011,79596.21176862052
2015-10-15,117858.86968474404,110040.84542785582,121595.48558802842,114208.92097776427,78720.27408642619
2015-10-16,119367.4106340649,108507.35778968432,123028.15177331054,112631.6107211212,79726.94635416364
2015-10-19,120278.41239328019,107581.29082627967,123966.62537545938,111748.08080483942,80334.87165262832
2015-10-20,120631.05871772076,107222.8128019213,123479.02648528879,111406.06875671953,80570.19789636979
2015-10-21,120386.16585205577,107471.7554523298,123731.54247517683,111643.57672079347,80406.77717083848
2015-10-22,120826.97749437508,107023.65412331843,123277.00906967248,111940.35558044736,80700.93746911772
2015-10-23,121865.32085326278,105968.13971666702,122206.34373852369,112901.93425521496,81393.83974946495
2015-10-26,122110.21371892777,105719.19706625855,121953.82774863567,113128.72220085023,81557.26047499626
2015-10-27,122502.04379869922,105320.88730617959,121549.80062357949,113491.58429807049,81818.73463328733
2015-10-28,121973.07431203836,105858.60434271714,122095.23608647882,113001.721504976,81465.74526767511
2015-10-29,121336.35136660191,106505.85675320457,122751.77920142302,113478.95913836322,81040.85038385274
2015-10-30,121150.23039716462,106695.0555985956,122441.07827103093,113651.50124329879,80916.64903654341
2015-11-02,121160.02820438163,106685.09576538375,122450.98091859755,113547.2325025883,80923.187261982
2015-11-03,121914.30241581063,105918.34814773462,123213.32615758076,114253.81427846976,81426.52588945311
2015-11-04,123138.76674413563,104673.63489569219,124450.8927306641,115400.85625140456,82243.62951710969
2015-11-05,122864.48045681963,104952.45704573618,124603.85096712333,115143.91296863674,82060.59411526262
2015-11-06,123197.53864036333,104613.89109067473,124816.7491542945,115455.91202578906,82282.84889533167
2015-11-09,123452.22931324536,104354.98860705437,125074.6606236235,115694.49871643634,82452.80784630158
2015-11-10,122002.46026015219,105828.73244020843,123606.55791518964,114336.39794004653,81485.35495678609
2015-11-11,122746.93666436421,105071.9446557711,124360.44890427984,115033.80141986771,81982.15535881864
2015-11-12,122208.16937048634,105619.6215255205,123814.86840532374,114529.10015138095,81622.62776776783
2015-11-13,121326.5535593849,106515.81658641642,122922.10375614418,113703.22853067017,81034.31215841416
2015-11-16,117594.3886781822,110309.7001475612,119142.7422373387,110207.04683748125,78543.78189722246
2015-11-17,118417.22511951876,109473.25648880954,119975.98419787505,110977.8556828189,77915.33393362332
2015-11-18,123648.1406163625,104155.8375255783,125273.04940430923,115878.02263171047,74419.57620372872
2015-11-19,124000.78694080307,104348.56423510211,124790.31487582902,115431.42370133146,74557.26996845209
2015-11-20,124314.24950991277,104612.32408167789,124472.58336122561,115607.65839115,74745.71341953165
2015-11-23,127595.81988865351,101743.2030565131,121146.32233530357,112437.0477432485,76718.48627367735
2015-11-24,129839.03196143222,103428.73538345295,118872.56068176718,110348.76568716949,78067.0320528381
2015-11-25,130916.56654918792,104287.19922330891,119739.17243937036,111153.60830885841,78714.8106279675
2015-11-27,131945.10462732147,103362.37894913625,118677.8847832771,112027.06525653409,79333.1341029544
2015-11-30,132033.27741873736,103292.04656687845,118638.58197583696,112101.9435122793,79386.14070324138
2015-12-01,131190.8453629668,103964.02544404953,119277.15279544395,111386.53185402276,78879.69808605635
2015-12-02,132312.48787436498,104748.3298682364,118268.98384551017,112339.05511516149,79553.99290321986
2015-12-03,131702.47004383558,105126.62698966889,118817.28780991597,111821.01468125862,79187.27012183155
2015-12-04,128868.81171036829,107370.39924982685,116146.19668047427,109414.61027939388,77483.76734937748
2015-12-07,132410.88462720238,110209.24037835967,119336.81878260303,112422.61578172479,79613.14581494506
2015-12-08,131820.5341366512,110590.59788685679,118805.04392438279,111921.27728148042,79258.2463955281
