Date,Open,High,Low,Close,Volume,RSI,PPO,ADX,MOM,CCI,ROC,WILLR,SMA20,SMA50,SMA100,EMA20,EMA50,EMA100,PSAR,OBV,ADOSC,MFI,ATR,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_K,STOCK_D,MACD,MACD_S,MACD_H
2003-02-25,22.399999618530277,23.0,21.6200008392334,16.368618538566583,20170600,,,,,,,,,,,,,,,20170600.0,,,,,,,,,,,
2003-02-26,22.75,23.100000381469727,22.61000061035156,16.39728440995118,13479300,,,,,,,,,,,,,,21.6200008392334,33649900.0,,,,,,,,,,,
2003-02-27,23.0,23.200000762939453,22.600000381469727,16.562118296396974,14378200,,,,,,,,,,,,,,21.649600830078125,48028100.0,,,,,,,,,,,
2003-02-28,22.729999542236328,23.59000015258789,22.729999542236328,16.80578435434729,11461300,,,,,,,,,,,,,,21.71161682739258,59489400.0,,,,,,,,,,,
2003-03-03,23.489999771118164,23.770000457763672,23.0,16.547784677240095,10208200,,,,,,,,,,,,,,21.824319826904297,49281200.0,,,,16.84726847531474,16.53631805530042,16.2253676352861,,,,,
2003-03-04,22.88999938964844,22.899999618530277,22.049999237060547,15.83828693212448,11893200,,,,,,,,,,,,,,21.979974277373046,37388000.0,,,,17.07754561044525,16.430251734012,15.78295785757875,,,,,
2003-03-05,22.0,22.489999771118164,21.76000022888184,15.87411961308752,11008300,,,,,,,,,,,,,,23.770000457763672,48396300.0,,,,17.114132573436976,16.325618774639267,15.53710497584156,,,,,
2003-03-06,21.96999931335449,22.440000534057617,21.76000022888184,15.83828693212448,8971100,,,,,,,,,,,,,,23.729800453186034,39425200.0,,,,17.007395396388343,16.180852501784766,15.35430960718119,,,,,
2003-03-07,21.56999969482422,22.59000015258789,21.51000022888184,16.139286099773148,10939100,,,,,,,,,,,,,,23.69040444869995,50364300.0,,,,16.5962315594294,16.04755285086994,15.498874142310482,-275.02820345114964,-295.9517292467753,,,
2003-03-10,22.350000381469727,22.61000061035156,21.84000015258789,15.709287093570884,7610700,,,,,,,,,,,,,,23.603188279907226,42753600.0,-505324416.5239754,,,16.16253564262676,15.879853334136097,15.597171025645435,-316.52414576986274,-302.582807990317,,,
2003-03-11,21.989999771118164,22.229999542236328,21.75,15.630237561421511,7190100,,,,-0.7383809771450718,,-4.5109547602038,,,,,,,,23.51946075786621,35563500.0,-518174123.0594382,,,16.18673732737153,15.838243459995505,15.48974959261948,-396.49452084035494,-329.34895668712244,,,
2003-03-12,21.75,22.18000030517578,21.65999984741211,15.932062893296893,10365400,,,,-0.465221516654287,,-2.8371863597850044,,,,,,,,23.439082336706836,45928900.0,-552280580.2914596,,,16.206094348061324,15.84983211603738,15.493569884013434,-486.30880165323714,-399.775822754485,,,
2003-03-13,22.5,23.200000762939453,22.270000457763672,16.63632154411244,11208700,,,,0.0742032477154666,,0.4480299342603411,,,,,,,,23.361919052393837,57137600.0,-562800841.7941813,,,16.73039060589281,16.00943903843497,15.288487470977127,-443.33066432067045,-442.0446622714208,,,
2003-03-14,23.209999084472656,23.479999542236328,22.600000381469727,16.52134059584382,9413500,,,,-0.2844437585034676,77.65815808115543,-1.6925348588677336,-320.73712954915186,,,,,,,21.51000022888184,47724100.0,-560315274.026689,,,16.918053648681507,16.085849937649108,15.253646226616711,-359.2707539114303,-429.6367399617793,,,
2003-03-17,22.920000076293945,23.979999542236328,22.59000015258789,17.175295253126976,14499500,59.931027848304986,,,0.6275105758868804,115.6881564124056,3.79211228648606,-275.4941773594233,,,,,,,21.54940021514893,62223600.0,-548917526.9609113,70.11321153086412,6.78279875674094,17.46752180100252,16.379051569560325,15.29058133811813,-254.67782773359394,-352.4264153218982,,,
2003-03-18,23.950000762939453,24.09000015258789,23.32999992370605,17.20404117553464,11698400,60.234134901103374,,,1.3657542434101604,132.76624212132143,8.623118455064915,-266.8976426620155,,,,,,,21.646624188232423,73922000.0,-558081090.1434183,69.85295521559716,6.792220624078081,17.634226317774534,16.69381229238295,15.753398266991367,-219.67432734208958,-277.87430299570457,,,
