Date,b&h,without_pca,with_pca,with_pca_and_dwt
2015-04-30,103562.20114465333,98195.88791125489,96247.65601721192,96882.72150061035
2015-05-01,102516.5368380127,99220.21213000489,97271.98023596192,97885.70563146973
2015-05-04,103632.75827355958,98126.77072375489,96178.53882971192,96815.0442545166
2015-05-05,103936.55588098145,97829.17306750489,95880.94117346192,96523.64654943848
2015-05-06,102710.08444543458,99030.61447375489,97082.38257971192,97700.0579263916
2015-05-07,102253.89157434083,99477.49728625489,97529.26539221192,98137.63068029785
2015-05-08,102638.54635949708,99100.69259875489,97152.46070471192,98408.81822473145
2015-05-11,104015.45114465333,97751.88791125489,95803.65601721192,96989.97763488769
2015-05-12,103487.72018762208,98268.84884875489,96320.61695471192,97496.16855285644
2015-05-13,103183.43210168458,98566.92697375489,96618.69507971192,97788.03671691894
2015-05-14,103152.06540246583,98597.65353625489,96649.42164221192,97818.12314270019
2015-05-15,104260.45114465333,97511.88791125489,95563.65601721192,96754.97763488769
