Date,b&h,without_pca,with_pca,with_pca_and_dwt
2016-10-28,94005.44000000002,154452.32425000082,113913.21525000109,85507.0115000007
2016-10-31,93350.44000000002,155554.82425000082,113004.5302500011,84909.5115000007
2016-11-01,93284.94000000002,155665.07425000082,112971.1402500011,84884.4165000007
2016-11-02,91778.44000000002,158200.82425000082,111029.82975000111,83425.38125000072
2016-11-03,91057.94000000002,156800.07625000083,110155.32975000111,82768.13125000072
2016-11-04,91516.44000000002,155850.47500000082,110711.82975000111,83186.38125000072
2016-11-07,91712.94000000002,155510.72500000082,110362.6657500011,83365.63125000072
2016-11-08,91057.94000000002,154243.03125000084,109462.46075000112,83879.78000000073
2016-11-09,93153.94000000002,150528.95000000086,111990.46075000112,81967.78000000073
2016-11-10,89616.94000000002,156536.45000000086,116144.51775000112,78767.44825000073
2016-11-14,90337.44000000002,157639.88650000087,116963.66275000114,79402.69825000073
2016-11-15,88699.94000000002,160350.97000000087,114838.66275000114,77958.94825000073
2016-11-16,89813.44000000002,162205.61350000088,116283.66275000114,76899.29350000073
2016-11-17,89027.44000000002,163468.4010000009,117187.55275000114,76150.79750000074
2016-11-18,89944.44000000002,164992.2440000009,118278.27025000115,75287.13500000074
2016-11-21,90861.44000000002,163140.40000000093,119485.77025000115,75978.73700000074
2016-11-22,91974.94000000002,161091.90000000093,120952.02025000115,74967.72700000073
2016-11-23,92302.44000000002,161506.01500000095,121383.27025000115,75160.38050000073
2016-11-25,92236.94000000002,161391.01500000095,121348.32425000115,75106.88050000073
2016-11-28,91843.94000000002,161919.67000000094,121867.32425000115,75352.82000000072
2016-11-29,91647.44000000002,161410.71725000095,122126.82425000115,75116.48125000072
2016-11-30,88568.94000000002,155970.46725000095,117892.34925000118,72590.23125000072
2016-12-01,88568.94000000002,155970.46725000095,117892.34925000118,72517.83000000073
2016-12-02,87258.94000000002,153655.46725000095,116142.34925000118,73592.83000000073
2016-12-05,88765.44000000002,156317.71725000095,114013.73675000118,74790.26325000075
2016-12-06,91909.44000000002,150605.45475000096,109813.73675000118,77442.26325000075
2016-12-07,92302.44000000002,149910.95475000096,109288.73675000118,77033.52375000075
2016-12-08,92171.44000000002,150142.45475000096,109463.73675000118,77144.02375000075
2016-12-09,91123.44000000002,151994.45475000096,110863.73675000118,78028.02375000075
2016-12-12,92695.44000000002,154470.687750001,108763.73675000118,76702.02375000075
2016-12-13,93219.44000000002,153440.29275000098,108063.73675000118,76260.02375000075
2016-12-14,93677.94000000002,152673.79275000098,107451.23675000118,75873.27375000075
2016-12-15,92498.94000000002,150595.31775000098,109026.23675000118,76867.77375000075
2016-12-16,93743.44000000002,152628.31775000098,110385.29600000118,75818.02375000075
2016-12-19,93677.94000000002,152521.31775000098,110308.04600000118,75689.44575000076
2016-12-20,92891.94000000002,151237.31775000098,109381.04600000118,75053.44575000076
2016-12-21,92105.94000000002,149953.31775000098,110198.89175000117,74417.44575000076
2016-12-22,91319.94000000002,148669.31775000098,111125.89175000117,73781.44575000076
2016-12-23,91319.94000000002,148520.69475000098,111015.11900000118,73781.44575000076
2016-12-27,90926.94000000002,147731.91900000098,111383.99900000119,73463.44575000076
2016-12-28,93350.44000000002,143634.533750001,108423.99900000119,75424.44575000076
2016-12-29,91581.94000000002,140764.113750001,106256.9740000012,76780.18575000075
2016-12-30,91974.94000000002,141370.113750001,106714.4740000012,76462.18575000075
2017-01-03,92564.44000000002,142279.113750001,107400.7240000012,76876.44025000076
2017-01-04,93546.94000000002,143794.113750001,106149.61400000121,77693.94025000076
2017-01-05,94594.94000000002,142034.390750001,107235.60050000122,78565.94025000076
2017-01-06,94987.94000000002,141428.390750001,107682.60050000122,78892.94025000076
2017-01-09,94136.44000000002,142741.390750001,106714.10050000122,78184.44025000076
2017-01-10,94660.44000000002,143394.90675000104,107310.10050000122,77670.39625000076
2017-01-11,94201.94000000002,143948.12675000104,106788.60050000122,77216.74625000077
2017-01-12,93939.94000000002,144346.12675000104,106979.84200000123,77001.74625000077
2017-01-13,94201.94000000002,143948.12675000104,107172.02425000124,77216.74625000077
2017-01-17,94267.44000000002,143904.71850000106,106990.15750000124,77270.49625000077
2017-01-18,96101.44000000002,140953.96000000107,108969.32450000125,75688.41875000077
2017-01-19,95970.44000000002,141154.46000000107,108820.32450000125,75510.12575000078
2017-01-20,96297.94000000002,140653.21000000107,109192.82450000125,75767.62575000078
2017-01-23,97214.94000000002,139249.71000000107,110235.82450000125,76488.62575000078
2017-01-24,97149.44000000002,139349.96000000107,110200.13900000125,76437.12575000078
2017-01-25,95511.94000000002,141856.21000000107,108234.14750000126,75149.62575000078
2017-01-26,96297.94000000002,140653.21000000107,107231.89900000126,75767.62575000078
2017-01-27,95642.94000000002,141655.71000000107,106394.95400000126,76209.31200000078
2017-01-30,95315.44000000002,142156.96000000107,106653.73900000127,76468.06200000078
2017-01-31,94070.94000000002,144061.71000000107,108040.73900000127,75394.43700000079
2017-02-01,94594.94000000002,143259.71000000107,107456.73900000127,74899.30950000079
2017-02-02,96821.94000000002,139851.21000000107,104974.73900000127,73114.30950000079
2017-02-03,96625.44000000002,140151.96000000107,105193.73900000127,73271.80950000079
2017-02-06,96035.94000000002,141054.21000000107,105850.73900000127,73744.30950000079
2017-02-07,95642.94000000002,141655.71000000107,106288.73900000127,74059.30950000079
2017-02-08,96887.44000000002,139750.96000000107,107565.13775000127,73061.80950000079
2017-02-09,97476.94000000002,138848.71000000107,106800.53575000128,72589.30950000079
2017-02-10,97149.44000000002,139349.96000000107,106335.38050000128,72851.80950000079
2017-02-13,98459.44000000002,137344.96000000107,107770.38050000128,73759.3875000008
2017-02-14,98721.44000000002,136943.96000000107,108057.38050000128,73955.3875000008
2017-02-15,98393.94000000002,137445.21000000107,108309.23650000128,74127.6640000008
2017-02-16,99572.94000000002,135640.71000000107,107013.23650000128,73241.1640000008
2017-02-17,98197.44000000002,137745.96000000107,108525.23650000128,74275.4140000008
2017-02-21,96821.94000000002,139851.21000000107,110037.23650000128,75309.6640000008
2017-02-22,97083.94000000002,139450.21000000107,110225.4980000013,75112.6640000008
2017-02-23,97542.44000000002,138748.46000000107,109593.9615000013,74767.9140000008
2017-02-24,96101.44000000002,140953.96000000107,111232.9615000013,75851.4140000008
2017-02-27,95708.44000000002,141555.46000000107,111679.9615000013,76146.9140000008
