Date,b&h,without_pca,with_pca,with_pca_and_dwt
2016-05-13,130229.73102314759,119739.44308914953,63481.090670511396,134600.92648543173
2016-05-16,129552.73102314759,120375.94308914953,63087.92314809625,133901.17648543173
2016-05-17,132639.84937031555,117473.5046431046,64591.58234304254,137092.0347770577
2016-05-18,133479.32275898746,116684.2508589249,65000.4691228277,137959.7179435616
2016-05-19,132531.5268910675,117575.34697403722,65397.41751027888,136980.07221449667
2016-05-20,132206.56978352356,117169.91753678137,65171.897385805314,136644.1952041512
2016-05-23,131962.84937031555,116953.91717057044,65051.74718210048,136392.2847770577
2016-05-24,130960.8819325714,116065.91057877355,65480.98092990323,135356.64708937457
2016-05-25,131664.96771748352,116689.91570572669,65133.618075899314,136084.39306868368
2016-05-26,134725.01060993958,119401.91826920325,63623.93664889736,139247.26605833822
2016-05-27,134318.8064778595,119642.7464503327,63368.866718206606,138827.41178740317
2016-05-31,133587.64523823548,120291.28754988105,63650.77169349118,138071.68050612265
2016-06-01,134589.60234577942,121072.46142869575,64064.12683708402,139107.30751646808
2016-06-02,134643.76358540345,120902.55609601598,63974.226148340415,139163.28879774862
2016-06-03,135537.40854389954,120098.01163190465,63548.52378627987,140086.9639228707
2016-06-06,134454.20441181946,121073.21535199742,64064.52575466366,138967.35965193564
2016-06-07,136918.48399861145,123169.05194178016,62890.625951502036,141514.44922484213
2016-06-08,139328.60234577942,120875.05198228844,61742.52673885556,144005.55751646808
2016-06-09,142226.1615193634,118265.32272661215,60362.22713253231,147000.4866622811
2016-06-10,140709.68813069153,116887.7932311097,61084.62398311825,145433.0534957772
2016-06-13,136891.40854389954,119946.12148576364,62903.52378627987,141486.4639228707
2016-06-14,136376.8819325714,119376.03589746101,63148.62693569394,140954.64708937457
2016-06-15,134968.7310231476,118143.64385339365,63819.422605249594,139499.17648543173
2016-06-16,132639.84937031555,116105.44240686044,64928.82339260311,137092.0347770577
2016-06-17,127819.6023457794,111886.83625909431,67225.02673885557,132109.80751646808
2016-06-20,133181.4411061554,116579.43517419443,64670.82732937069,137651.8262351876
2016-06-21,137189.29019673157,120087.04313012704,62761.62299892635,141794.35563124472
2016-06-22,137108.04317219544,120015.93698236093,62661.855738268096,141710.37837065512
2016-06-23,135104.12895710755,118262.14204522714,63515.994912801936,139639.1243499642
2016-06-24,137893.36565144348,120703.23915216074,62239.82642525311,142522.09093321615
2016-06-27,131123.36565144348,114778.23915216074,59125.16531543942,135524.59093321615
2016-06-28,127738.36565144348,111815.73915216074,60593.508295625885,132025.84093321615
2016-06-29,131583.7310231476,115181.14385339365,58858.265871614654,136000.42648543173
2016-06-30,137080.96771748352,119992.24096032724,56377.60736331387,141682.39306868368
2016-07-01,134562.5268910675,117788.14023706064,57514.06773623868,139079.32221449667
2016-07-05,134995.8064778595,118167.33987542734,57641.597479494296,139527.16178740317
2016-07-06,129904.76358540345,113711.73734399423,59759.09383512708,134265.03879774862
2016-07-07,132179.48399861145,115702.53770562753,58787.21365858289,136616.19922484213
2016-07-08,125680.29019673157,110014.54313012704,55841.3100129492,129898.6056312447
