Date,C0,C1,C2,C3,C4,C5
2003-02-25,-0.8804002541378696,0.02358509230141041,0.042367463456346566,-0.20891037528909814,-0.08803675570026245,-0.07778828856515801
2003-02-26,-0.8792382460852556,0.02338470423442301,0.042120823440051164,-0.2090514783879895,-0.08783808218305723,-0.07755679280465053
2003-02-27,-0.8800711355835036,0.023548407105610864,0.04225139761682351,-0.20891044054418825,-0.08807107681165992,-0.07755649607690128
2003-02-28,-0.8805172765919362,0.023835624140411498,0.0422133507926644,-0.20900783619731797,-0.08801943847168235,-0.07808516856720826
2003-03-03,-0.8780014083932146,0.023380973214745332,0.041748704742602775,-0.2094393630501769,-0.0873706343065061,-0.07795584513581819
2003-03-04,-0.8746855526159615,0.022554942913855014,0.04144711741922424,-0.20989551447461155,-0.08646379965163403,-0.07769884943455971
2003-03-05,-0.8695632772331675,0.02175918642537602,0.04036775862576151,-0.21052556309077525,-0.08557769428467908,-0.0771046884348646
2003-03-06,-0.8662148501310766,0.02133800184426534,0.03958224227959691,-0.21113559236037965,-0.08478348042121678,-0.07716702182493433
2003-03-07,-0.8600181291681273,0.02041481309807125,0.03821469767061692,-0.21237971270981756,-0.08313643298674638,-0.07724086855455524
2003-03-10,-0.8610870392540291,0.031135379983747616,0.025841179494182295,-0.21459729558912868,-0.09109158152769863,-0.08113358784506375
2003-03-11,-0.8622580436575611,0.060112798156565596,-0.008349754367174072,-0.22083070367749863,-0.11299644055385466,-0.09182581699717382
2003-03-12,-0.8648974085941498,0.08254355685731982,-0.03434553330529657,-0.22536877249861714,-0.12984949633513274,-0.09979447919223963
2003-03-13,-0.8700179425270181,0.1270595972555879,-0.08327614775238862,-0.23332220073477264,-0.161919714476997,-0.11529926978836183
2003-03-14,-0.8827282061175576,0.17005471200372244,-0.11307759587673422,-0.2332259599839143,-0.1830292621728002,-0.12525447298687645
2003-03-17,-0.8813810535224763,0.17310670059486055,-0.11820866099980408,-0.2309030381527852,-0.18690172944480787,-0.12458734574580468
2003-03-18,-0.8922120702737656,0.24053075412057445,-0.13472879162070164,-0.21261908651138636,-0.07329626962141901,-0.08321130205331391
2003-03-19,-0.883393594063233,0.11214779552926006,-0.08437338941908692,-0.2202424806143261,-0.16338783330837364,-0.11372276776975179
2003-03-20,-0.8719425866074763,-0.021513652002847074,-0.0032476306423813747,-0.20683713987165675,-0.1524078714468836,-0.10230273014509976
2003-03-21,-0.8737811263632346,0.014529422061528942,0.000962803099944969,-0.21362539699895947,-0.17276329826826464,-0.11042358394588882
2003-03-24,-0.8860565112975153,0.12127488638743718,-0.0505712570105331,-0.2253288866275352,-0.18278285187450216,-0.12090518795903309
2003-03-25,-0.8958804367290093,0.2115352520356361,-0.10010277069636114,-0.21758987906287985,-0.112788768289053,-0.09669506319788689
2003-03-26,-0.901413051732429,0.2585596818898127,-0.12512060342738557,-0.20955436733763405,-0.062402489110799514,-0.07803421570024605
