Date,C0,C1,C2,C3,C4,C5
2003-02-25,1.5479709440298308,0.2642346075268566,-0.4409435429299556,-0.018202705088591568,0.1951102909627124,0.24018697053938784
2003-02-26,1.546925503253163,0.2634920111021069,-0.44675298248376655,-0.015645120300492695,0.19407753252152563,0.23937029413002375
2003-02-27,1.5460374112685744,0.2628712056977944,-0.4485015963981979,-0.015900598783589903,0.19359555357807273,0.23911330202563827
2003-02-28,1.5380401173909755,0.2618556132346445,-0.4453277975792281,-0.019644701575649903,0.19434070764252698,0.2382385305245537
2003-03-03,1.5378819672226998,0.26119481636522224,-0.4525737598143945,-0.01632027915041677,0.1930443222124884,0.23742021683453415
2003-03-04,1.5455936160028727,0.2648793740457002,-0.4511694868807778,-0.015177031653740002,0.19429626545614753,0.23782097525915225
2003-03-05,1.5489183470166292,0.2658254438395244,-0.44635709077535796,-0.017007895087600127,0.1950092529619679,0.23875487618655036
2003-03-06,1.5516591628659402,0.26601630428568845,-0.4484661640731252,-0.01473303623074725,0.19449029997718958,0.2389590387951644
2003-03-07,1.5568703341609977,0.2670302716370964,-0.4436563068456211,-0.01622391147717874,0.19493222533034668,0.24002847611844855
2003-03-10,1.5665992376541522,0.32506498422118274,-0.46951927933757875,-0.04110764845358926,0.23644922951941416,0.2735822226987027
2003-03-11,1.5847462299427628,0.34070079131857567,-0.4666310949045791,-0.041878882429092115,0.2437632392233401,0.28076594679689315
2003-03-12,1.5974944643096431,0.3634940344105812,-0.4670875719754818,-0.06198596332308755,0.27073774978419113,0.3125613858410519
2003-03-13,1.5802979624286546,0.1600695646904788,-0.38619069339389295,0.020834455165296424,0.13246131376286793,0.20830218652600324
2003-03-14,1.5759932899516873,-0.056821517769394814,-0.31172984665948544,0.12687201671890203,-0.039142224527123716,0.0616732240912639
2003-03-17,1.5641911994625155,-0.5034740995141767,-0.20809925877816035,0.2424175470420662,-0.10781491128188707,0.0782549244795186
2003-03-18,1.5366037404996156,-0.6262388951547867,-0.2024599457300774,0.24603172356168915,-0.14497664722676573,0.008936751138141673
2003-03-19,1.517689507808715,-0.6930730798735099,-0.18932565146824776,0.25816085114868775,-0.18962153461641387,-0.0511979436630974
2003-03-20,1.5044031419974842,-0.665899806263995,-0.1969624853529494,0.2411229352889636,-0.19425868086648662,-0.07063310221973908
2003-03-21,1.4822377586914928,-0.7545083635170757,-0.19134413890078877,0.20703176187233335,-0.13592046032619884,-0.04326995311414672
2003-03-24,1.4729803586868153,-0.3347159562012644,-0.2742278431765427,0.1395286338579799,-0.15385029975657588,-0.10682075027043399
2003-03-25,1.4784603915326038,-0.2566389860057685,-0.32691777097934066,0.06660191111143178,-0.0046800927119966225,0.041487996730825843
2003-03-26,1.469402565482812,-0.006634342535078594,-0.41331834507544757,-0.03078134188789111,0.1378483864086962,0.15895821913613126
2003-03-27,1.469996786232577,0.06828630389637062,-0.42885450322894597,-0.037812501232571336,0.16679215375344084,0.18680005678966666
2003-03-28,1.4724301909411788,0.20068700536070722,-0.4683291393649384,-0.0768887305204075,0.21296752340927758,0.22065605600650626
2003-03-31,1.4682427220692167,0.4045366378293969,-0.4739829095963852,-0.09257508714014967,0.17875321339747452,0.1529984382327343
2003-04-01,1.47454932485202,0.3369149187257078,-0.47761550581659507,-0.10319108657547836,0.21462873300142352,0.17470818540495414
2003-04-02,1.4632576300062659,-0.00778998344839406,-0.40392288385462116,-0.021312303469605363,0.19470583235340502,0.20927606614116082
2003-04-03,1.450569677109928,-0.1568570102404616,-0.35059018654873725,0.07414584904302285,0.028619213634571795,0.055351831175151134
2003-04-04,1.445621312538155,-0.24870209513068178,-0.298402655464467,0.14812391141524084,-0.13528146023700957,-0.09193738453738648
2003-04-07,1.4441704659700865,-0.2335097449085752,-0.2968965567009928,0.1371934801032545,-0.12478881616706204,-0.11561001060263484
2003-04-08,1.439451744741134,-0.0749611683434172,-0.33269037198253815,0.11488609770904473,-0.11879128275923141,-0.13161316388759337
2003-04-09,1.4344039428705755,0.30948545667387756,-0.40691047327291324,0.02603630798682284,-0.07493438914598007,-0.10748270195407107
2003-04-10,1.4382024138640153,0.4130814781694164,-0.4492047645307282,-0.027273377214725163,0.02257539521917483,0.03302047961107601
2003-04-11,1.4340468054295952,0.5300086084152948,-0.5024681315877852,-0.0814167529237428,0.12505286921104786,0.11560915600178977
2003-04-14,1.4402708103812039,0.13789738337834176,-0.435210683356173,-0.0017334580211948694,0.1514683812881413,0.20773431955141292
2003-04-15,1.4332144133239098,-0.1546662246245445,-0.3483146536973091,0.08239860340302717,0.07844267016383881,0.1414550588775432
2003-04-16,1.4265723138138158,-0.15160862924721552,-0.2787280527951931,0.16905971938064596,-0.12315400614321871,-0.10156631206588955
2003-04-17,1.4298470806870982,-0.3857825377020199,-0.2607883421604105,0.18736710758023836,-0.05726885650323947,-0.04317150179247888
2003-04-21,1.41890029708025,-0.3753698104142563,-0.2862733559255707,0.17783593813381315,-0.024656727845311855,-0.062077333839167435
2003-04-22,1.4150387067466486,-0.6511289908570447,-0.21876881589955288,0.2260618132851152,0.03524023363856822,0.00781565607946135
2003-04-23,1.3941267377162245,-0.7249501048759786,-0.20895923230082725,0.2328577917189623,0.04764121000644232,-0.032590843525299666
2003-04-24,1.3810898112257024,-0.613155869476586,-0.2021813119497268,0.25164831254540526,-0.046691487627854335,-0.1666039678518878
2003-04-25,1.3778007415068034,-0.29320394093721186,-0.26866036329669685,0.19124492656556347,-0.05595919285801477,-0.2362929493781938
2003-04-28,1.3759129125299743,-0.4314344032676884,-0.2854125992346726,0.1696355516293884,0.10350899994430464,-0.04651649403926741
2003-04-29,1.3633942934342427,-0.4009217898350475,-0.30146583326910126,0.13151329798201405,0.1774374089842685,-0.021603265220860382
2003-04-30,1.3610774004102302,-0.43577883131383277,-0.27035342342854335,0.1647945545677182,0.12822303389774803,-0.08147407902317912
2003-05-01,1.3594316961366575,-0.40320616130347403,-0.29562911622126,0.1536299141340163,0.11616569815662901,-0.09121436113118467
2003-05-02,1.348225194149139,-0.5806128812397301,-0.26589253025207976,0.1746576893199557,0.1422637437895536,-0.055677373379733094
2003-05-05,1.3336965443756086,-0.5246330734266066,-0.2777652706943725,0.1758101752023517,0.09974568640344314,-0.13103394541196098
2003-05-06,1.3268004412989791,-0.6090903403795136,-0.252480712327322,0.1938313507863648,0.10269247591914148,-0.14828862778608043
2003-05-07,1.3156531724336968,-0.49158872032165185,-0.2775123900283447,0.17816393634015074,0.10404244638274435,-0.18873455248543666
2003-05-08,1.307922173719563,-0.20460465584588072,-0.3258628438355258,0.13891279315738886,0.06815606232777856,-0.24512690833242928
2003-05-09,1.3069895338815716,-0.3186068904333753,-0.3466686921623621,0.11168895719527157,0.22352079379543677,-0.05181214080194639
2003-05-12,1.290106680893198,-0.42392091124490405,-0.3331210619985662,0.1245591866412455,0.27904413911375053,0.0031886007070456098
