Date,C0,C1,C2,C3,C4,C5
2003-02-25,1.7151380752751506,-0.40355365058519266,-0.2930000149510579,-0.10661449023922237,0.12765775857193928,-0.02308647992284864
2003-02-26,1.6966941860834446,-0.4134835870454306,-0.30986244126531737,-0.10227271162545587,0.12609001976059592,-0.027240982238995765
2003-02-27,1.6888194419172904,-0.4163693530831025,-0.31480315347610643,-0.09711787145299575,0.13089145289779244,-0.029186630849759716
2003-02-28,1.6794208829844273,-0.4210774790179863,-0.321339979168362,-0.09496718867574395,0.13109554052471123,-0.031611427977393816
2003-03-03,1.67267936451149,-0.4234935892271054,-0.3259123596862457,-0.09512002250276176,0.1299326753255021,-0.032779888715924424
2003-03-04,1.7087722196369401,-0.40861807344940776,-0.3189959403070309,-0.10110402993017037,0.1285822115545301,-0.02755230587444321
2003-03-05,1.7088018853100255,-0.40373938880021937,-0.3293869144893808,-0.10561834971155236,0.13678470262606715,-0.030705458440647378
2003-03-06,1.716966981198314,-0.4019872268487663,-0.3309902646096388,-0.10705025360175557,0.13253722519889433,-0.029007202902182287
2003-03-07,1.721771350754188,-0.4007728416711143,-0.33272593667729966,-0.103258164542391,0.1352237434055464,-0.026995986282227477
2003-03-10,1.7220834834158574,-0.4040000092600665,-0.35040173635814664,-0.10597089521821608,0.12501757051547918,-0.013764211714638585
2003-03-11,1.72727316447159,-0.40400487510894145,-0.35738861461397653,-0.120090222165599,0.10774013804021446,0.01585838854956967
2003-03-12,1.715792249053826,-0.4192101748158876,-0.3672222461699202,-0.12378143360945876,0.08489518333694587,0.05972376057622944
2003-03-13,1.6774030858390565,-0.45139264015944525,-0.36310525343566663,-0.09896184863430715,0.07629783590805864,0.05649499676422513
2003-03-14,1.6857455653289797,-0.44041636986167476,-0.3504443980347962,-0.09838222913872566,0.08624589130902911,0.037736982416033564
2003-03-17,1.6810391602171106,-0.48861636032370576,-0.2861085684680593,-0.010262961047726596,0.10058379242778409,-0.017898135169885764
2003-03-18,1.6562978797529884,-0.5335664674476752,-0.2639353295686272,0.04469937865847222,0.09713311759996816,-0.048065640809751765
2003-03-19,1.6368496448965564,-0.5888342873985183,-0.22055131738248052,0.10783679600863076,0.11457665252632612,-0.08320645079774704
2003-03-20,1.6168662655751627,-0.6121496000836172,-0.20811704193892924,0.12619146549294258,0.12899878041051613,-0.10265144974753769
2003-03-21,1.5648229810408365,-0.6859899027375008,-0.17833717926635695,0.19084373007138927,0.14087108355195546,-0.11863661885755249
2003-03-24,1.5865858567426936,-0.5354519342454711,-0.23102349635742628,0.08682513864755337,0.18086334125633047,-0.13396339278854597
2003-03-25,1.5659680880644842,-0.608407173427112,-0.20734058458691826,0.11745288051070996,0.16657140322827663,-0.12514628624830293
2003-03-26,1.5266302974959045,-0.6562052148710797,-0.21369585486965637,0.13159541212255832,0.1582962382088649,-0.10800236553869261
2003-03-27,1.52247578778042,-0.5667423438960313,-0.2574023031595993,0.04630762289956782,0.18083638601238886,-0.09626273630977074
2003-03-28,1.527869578368831,-0.5234805350995101,-0.28602089720046403,0.006903104184147596,0.18324867728475544,-0.08087019334758502
2003-03-31,1.528689196114015,-0.4450247922964849,-0.31430849439272435,-0.06795812834610104,0.21872207953755757,-0.078635502334515
2003-04-01,1.510380829483459,-0.477461234224737,-0.3238415401743536,-0.062158290916436446,0.19617048764710066,-0.06648345709923048
2003-04-02,1.487130339962668,-0.6010255841788862,-0.2727511946608258,0.057509581732816784,0.1549237078797133,-0.06440836164174954
2003-04-03,1.4598849427327114,-0.6221458580829146,-0.26292914793705374,0.08345964897795173,0.1727568103744277,-0.07845876428663034
2003-04-04,1.4318186408762568,-0.6246194594209403,-0.2618604172764642,0.0709290297590038,0.1889552382324588,-0.08156895730192423
2003-04-07,1.4037917338225376,-0.6601897226385296,-0.23185401325246618,0.1196713593822687,0.20021375979354844,-0.09203810375856704
2003-04-08,1.3973552281760753,-0.5844860495198143,-0.25024506654614004,0.05471841034814879,0.24418952351316975,-0.09789132017572817
2003-04-09,1.3963756522295911,-0.4662232670966076,-0.30033916794208176,-0.029495861686595775,0.2689281385946049,-0.08969789312859842
2003-04-10,1.3897689923650962,-0.42805528363223183,-0.3242408028754378,-0.05022438075238216,0.266170811189797,-0.06934968024982502
2003-04-11,1.3751999701804827,-0.474148661842097,-0.33197180239724033,-0.02502267058821338,0.23850604645974358,-0.045417359818181964
2003-04-14,1.355078554090718,-0.5298054424392001,-0.32513060250236936,0.0159145102017003,0.19861932825511994,-0.019848549576433484
2003-04-15,1.3165082943669948,-0.6009391989041887,-0.3062279360042416,0.08024123883313627,0.18482961004085385,0.0025445586962457465
2003-04-16,1.3033755343960998,-0.5159869200174791,-0.3378074037497648,0.021333003888644817,0.2234953061364814,0.00961958814612391
2003-04-17,1.2921079019889812,-0.5855316349735123,-0.2952593263371825,0.07263712014189465,0.2244697737249203,-0.0014933564633053274
2003-04-21,1.2660023594239467,-0.6246568790376122,-0.283488039657234,0.0959175277949823,0.22994066750211176,0.004778496788398695
2003-04-22,1.2322470359612245,-0.6416709754814712,-0.31582421605915434,0.06409559116986915,0.18807955366743528,0.06745374527538656
2003-04-23,1.2022933010820287,-0.6633379809806279,-0.3309167849175591,0.060170819714438425,0.1770996794392292,0.10494889034973247
2003-04-24,1.1867765172143194,-0.621880836155917,-0.35223933523161577,0.025546695988084248,0.1789967091412537,0.13985275293232063
2003-04-25,1.1723835966329417,-0.5642763666917685,-0.38482189215290885,-0.021749929225937516,0.19209614623021198,0.17551301549734147
2003-04-28,1.1481131426430082,-0.5974926286445734,-0.39108184793174494,-0.017734842738466688,0.17778049072953137,0.22582808465830007
2003-04-29,1.1230644658952584,-0.6711250103600618,-0.35373051513346654,0.047899492036941056,0.21573065020579477,0.23874026726442008
2003-04-30,1.1309427118299649,-0.60791351895793,-0.35059424968163605,-0.0018382464116275387,0.26797896451010167,0.2271735090850771
2003-05-01,1.1333965872615843,-0.5174286024229752,-0.3733348994023133,-0.04553944621691117,0.30259038318229264,0.18647821819072594
2003-05-02,1.112035124058862,-0.6067763750788312,-0.3367356487606816,0.0283981698134842,0.2734669694436086,0.18647366133161777
2003-05-05,1.0936605512066728,-0.6838857421783293,-0.3098540046866899,0.09946216811396583,0.24431728484404897,0.19204533548354785
2003-05-06,1.0672236410354803,-0.7440659453174069,-0.2668542796836696,0.17238510771529042,0.2763981688350104,0.16270886778650406
2003-05-07,1.0508012126088273,-0.7590915194476565,-0.24068605668081158,0.18026536141596083,0.327228345712161,0.12276585252337684
2003-05-08,1.0343208017282064,-0.6768858439684733,-0.2720449502196637,0.10840418316539034,0.3429689494625072,0.1132867686198935
2003-05-09,1.0106224442171723,-0.7099867774884797,-0.2586059628428044,0.11922728258918384,0.34374726378689796,0.11313638051742436
2003-05-12,0.9705239797818818,-0.7436080801546986,-0.2705596809895173,0.10568850010068669,0.33205909567000713,0.1670037728368524
2003-05-13,0.9438358105998336,-0.7300717891280933,-0.29904126201493514,0.05770659154669435,0.33027476974386455,0.21295582025193385
2003-05-14,0.9229677417126491,-0.6822365611845582,-0.33979958213919076,0.001844458321051215,0.3288549749173011,0.2543245973532272
2003-05-15,0.9324592037623659,-0.6118050346158864,-0.34851422835125,-0.03818261988747561,0.3349274264514178,0.21864389749566646
2003-05-16,0.9334998132435407,-0.49488756709679615,-0.3802416735507051,-0.11335751267945507,0.3717873998027652,0.17899055851495083
2003-05-19,0.9784604428944713,-0.2650730905459717,-0.4311804539511885,-0.2109513163890469,0.42667605261137187,0.09602225364145717
2003-05-20,0.9276261761834445,-0.61418720728699,-0.24344720146262708,0.15775135640771903,0.37993261164124226,0.08623071679042504
2003-05-21,0.9236193162748124,-0.5869798241792213,-0.24621270941249224,0.12301625453123774,0.37463770673113883,0.03684334343822323
2003-05-22,0.8984857363261898,-0.6197506548977497,-0.22588253526037244,0.15960713553814626,0.3668440259369232,0.005800660266843696
