Date,Open,High,Low,Close,Volume,RSI,PPO,ADX,MOM,CCI,ROC,WILLR,SMA20,SMA50,SMA100,EMA20,EMA50,EMA100,PSAR,OBV,ADOSC,MFI,ATR,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_K,STOCK_D,MACD,MACD_S,MACD_H
2003-02-25,22.39999961853028,23.0,21.6200008392334,16.368618538566583,20170600,,,,,,,,,,,,,,,20170600.0,,,,,,,,,,,
2003-02-26,22.75,23.100000381469727,22.61000061035156,16.39728440995118,13479300,,,,,,,,,,,,,,21.6200008392334,33649900.0,,,,,,,,,,,
2003-02-27,23.0,23.200000762939453,22.600000381469727,16.562118296396974,14378200,,,,,,,,,,,,,,21.649600830078125,48028100.0,,,,,,,,,,,
2003-02-28,22.729999542236328,23.59000015258789,22.729999542236328,16.80578435434729,11461300,,,,,,,,,,,,,,21.71161682739258,59489400.0,,,,,,,,,,,
2003-03-03,23.489999771118164,23.770000457763672,23.0,16.547784677240095,10208200,,,,,,,,,,,,,,21.824319826904297,49281200.0,,,,16.84726847531474,16.53631805530042,16.2253676352861,,,,,
2003-03-04,22.88999938964844,22.89999961853028,22.049999237060547,15.83828693212448,11893200,,,,,,,,,,,,,,21.97997427737305,37388000.0,,,,17.07754561044525,16.430251734012,15.78295785757875,,,,,
2003-03-05,22.0,22.489999771118164,21.76000022888184,15.87411961308752,11008300,,,,,,,,,,,,,,23.770000457763672,48396300.0,,,,17.114132573436976,16.325618774639267,15.53710497584156,,,,,
2003-03-06,21.96999931335449,22.440000534057617,21.76000022888184,15.83828693212448,8971100,,,,,,,,,,,,,,23.729800453186037,39425200.0,,,,17.007395396388343,16.180852501784766,15.35430960718119,,,,,
2003-03-07,21.56999969482422,22.59000015258789,21.51000022888184,16.139286099773148,10939100,,,,,,,,,,,,,,23.69040444869995,50364300.0,,,,16.5962315594294,16.04755285086994,15.498874142310482,-275.02820345114964,-295.9517292467753,,,
2003-03-10,22.350000381469727,22.61000061035156,21.84000015258789,15.709287093570884,7610700,,,,,,,,,,,,,,23.603188279907226,42753600.0,-505324416.5239754,,,16.16253564262676,15.879853334136095,15.597171025645435,-316.52414576986274,-302.582807990317,,,
2003-03-11,21.989999771118164,22.229999542236328,21.75,15.630237561421511,7190100,,,,-0.7383809771450718,,-4.5109547602038,,,,,,,,23.51946075786621,35563500.0,-518174123.0594382,,,16.18673732737153,15.838243459995503,15.48974959261948,-396.4945208403549,-329.34895668712244,,,
2003-03-12,21.75,22.18000030517578,21.65999984741211,15.932062893296893,10365400,,,,-0.465221516654287,,-2.8371863597850044,,,,,,,,23.43908233670684,45928900.0,-552280580.2914596,,,16.206094348061324,15.84983211603738,15.493569884013434,-486.30880165323714,-399.775822754485,,,
2003-03-13,22.5,23.200000762939453,22.270000457763672,16.63632154411244,11208700,,,,0.0742032477154666,,0.4480299342603411,,,,,,,,23.36191905239384,57137600.0,-562800841.7941813,,,16.73039060589281,16.00943903843497,15.288487470977127,-443.3306643206705,-442.0446622714208,,,
2003-03-14,23.209999084472656,23.479999542236328,22.600000381469727,16.52134059584382,9413500,,,,-0.2844437585034676,77.65815808115543,-1.6925348588677336,-320.73712954915186,,,,,,,21.51000022888184,47724100.0,-560315274.026689,,,16.918053648681507,16.085849937649108,15.253646226616713,-359.2707539114303,-429.6367399617793,,,
2003-03-17,22.920000076293945,23.979999542236328,22.59000015258789,17.175295253126976,14499500,59.931027848304986,,,0.6275105758868804,115.6881564124056,3.79211228648606,-275.4941773594233,,,,,,,21.54940021514893,62223600.0,-548917526.9609113,70.11321153086412,6.78279875674094,17.46752180100252,16.379051569560325,15.29058133811813,-254.67782773359397,-352.4264153218982,,,
2003-03-18,23.950000762939453,24.09000015258789,23.32999992370605,17.20404117553464,11698400,60.234134901103374,,,1.3657542434101604,132.76624212132143,8.623118455064915,-266.8976426620155,,,,,,,21.646624188232423,73922000.0,-558081090.1434183,69.85295521559716,6.792220624078081,17.634226317774534,16.69381229238295,15.753398266991368,-219.6743273420896,-277.87430299570457,,,
2003-03-19,23.8799991607666,24.700000762939453,23.799999237060547,17.642405526803365,11782400,64.6283995929435,,,1.7682859137158449,159.36829270426333,11.139426669419649,-221.2411929335628,,,,,,,21.79322674609375,85704400.0,-566142885.4615493,69.46859154445328,6.842487692887134,17.85562993510614,17.035880819084248,16.216131703062356,-189.0383337449532,-221.13016294021224,,,
2003-03-20,24.309999465942383,25.030000686645508,23.709999084472656,17.908299826350188,12848600,67.00973241326109,,,2.070012894225707,147.6622189477081,13.069676683449538,-202.32102085634077,,,,,,,22.025768667441408,98553000.0,-557998556.6492596,69.90298979925586,6.881423940526777,18.23594759233692,17.290276475531797,16.344605358726678,-188.5605551628313,-199.09107208329127,,,
2003-03-21,25.5,25.799999237060547,25.09000015258789,18.52632345130478,15717600,71.76742719893025,,,2.387037351531632,180.0069447747748,14.79022886622714,-169.549591314329,,,,,,,22.326191869361818,114270600.0,-601406466.4916029,71.27138613165857,6.953586474111319,18.691443358343648,17.691273046623987,16.691102734904327,-169.63440984415033,-182.41109958397823,,,
2003-03-24,24.5,25.5,24.100000381469727,17.520238097932832,12019100,57.28434157301812,,,1.8109510043619483,97.77096883810664,11.52790062066591,-193.00146977523045,16.638871143645503,,,16.638871143645503,,,22.743048753485667,102251500.0,-604261938.2962441,70.66623998208105,6.955021479438741,18.65004746515209,17.760261615585158,16.870475766018224,-184.56011427692115,-180.91835976130088,,,
2003-03-25,24.350000381469727,25.209999084472656,24.31999969482422,18.04484021642456,13468600,61.63224604948343,,,2.414602655003049,92.03584688564511,15.448278668283088,-180.7729793375498,16.722682227538403,,,16.77277296010065,,,23.10988281151465,115720100.0,-615214075.6688628,77.93116642089252,7.007502872803103,18.632616720143456,17.928421423763144,17.22422612738283,-210.95587792277692,-188.38346734794945,,,
2003-03-26,25.14999961853028,25.700000762939453,25.0,18.26761563235988,11527200,63.338805441623,,,2.3355527390629884,105.40959745311912,14.659449656363254,-175.58007799863088,16.816198788658838,,,16.91513892888724,,,23.43269678258016,127247300.0,-637984103.6236067,83.67113713995124,7.053764135211089,18.7316574300552,18.05346344487445,17.375269459693694,-255.5581370005954,-217.0247097334311,,,
2003-03-27,25.020000457763672,25.290000915527344,24.700000762939453,18.00890781341497,7644700,60.00114942327862,,,1.3725862693025306,73.53125772509814,8.2505394336303,-188.1906418422729,16.888538264509737,,,17.019307394080357,,,23.716773077117807,119602600.0,-646903950.1379147,78.36768588258435,7.051522788636545,18.73921087511464,18.0735850422874,17.407959209460163,-296.58704008602587,-254.36701833646603,,,
2003-03-28,25.059999465942383,25.059999465942383,24.420000076293945,17.699896000937677,7364200,56.19225957117408,,,1.1785554050938565,47.27759168976771,7.133533736301878,-195.65469638416343,16.933243846839254,,,17.084125356638197,,,23.96676021631093,112238400.0,-643293737.2493834,78.08624394573724,7.051491993200178,18.43888198926953,17.908299552213983,17.377717115158433,-339.56911184704023,-297.2380963112205,,,
2003-03-31,24.0,24.809999465942383,23.82999992370605,17.50586650741002,11630500,53.87945268852099,,,0.3305712542830434,12.705364496089318,1.9246903730685936,-200.3413998173283,16.981147938347753,,,17.124291180521226,,,25.799999237060547,100607900.0,-634797799.405561,75.57821438973284,7.055678526900501,18.44447366077883,17.90542523410942,17.36637680744001,-365.4983444700092,-333.8848321343584,,,
2003-04-01,24.61000061035156,24.790000915527344,23.979999542236328,17.814878319887317,10403600,56.92051548124781,5.0147501362148414,,0.6108371443526757,14.98749596121388,3.550544538461864,-226.20746964574727,17.079977507735894,,,17.19006138427038,,,25.760599250793454,111011500.0,-627313592.8825765,75.74549709667419,7.071996804130274,18.38204339390565,17.85943285480197,17.33682231569829,-353.286447304027,-352.7846345403588,,,
2003-04-02,25.100000381469727,26.1299991607666,25.100000381469727,18.5981855159619,13033900,63.49196417651795,5.182390330239247,,0.955779989158536,132.8044702834498,5.4175151325393855,-212.76315692189223,17.216180802879613,,,17.324168444431475,,,23.82999992370605,124045400.0,-623727860.1434989,76.22191599017869,7.160791378183775,18.673177352228915,17.925546831522375,17.177916310815835,-295.7743935312141,-338.1863951017501,,,
2003-04-03,26.049999237060547,26.280000686645508,25.850000381469727,18.705981354309625,11812400,64.29905952087874,5.368119961213328,24.400182079134108,0.7976815279594369,154.338732138852,4.454256047163852,-205.2579467788668,17.35956552398887,,,17.45576967394368,,,23.875999908447262,135857800.0,-694203957.9332867,76.74997255206587,7.198007363362335,19.046240676802583,18.064961539701304,17.083682402600022,-252.75930985829413,-300.6067168978451,,,
2003-04-04,26.049999237060547,26.57999992370605,26.020000457763672,18.993433724981173,10454500,66.4302998230959,5.449847849800489,24.857160740258887,0.4671102736763934,153.51518380646735,2.5213328208598007,-233.4328061146116,17.50227290524927,,,17.602213869280586,,,23.972159939575192,146312300.0,-746728560.8125992,76.3772574425164,7.246293878079055,19.45425325693713,18.323669084510005,17.19308491208288,-204.1629838480777,-250.898895745862,,,
2003-04-07,27.25,27.5,26.229999542236328,18.921570289643032,13721300,65.37949730910866,5.441906324454782,26.043201601516877,1.4013321917101995,156.74271223649663,7.998362715604523,-226.34373715351356,17.662887065052878,,,17.727866861696057,,,24.128630338623044,132591000.0,-754945583.7781372,76.88497182929976,7.336313335003325,19.448530492888583,18.606809840956608,17.765089189024632,-176.24134741804406,-211.054547041472,,,
2003-04-08,26.5,26.700000762939453,25.979999542236328,18.993433724981173,11268600,65.959375916904,5.095030383754615,26.70852525591437,0.9485935085566126,101.65457878487103,5.256868429863926,-224.4476047530246,17.831046873230864,,,17.848397039151784,,,24.3983399115332,143859600.0,-762844571.2425957,69.75497296957074,7.367893130595689,19.165186067190614,18.842520921975375,18.51985577676014,-191.34027003357497,-190.5815337665656,,,
2003-04-09,26.43000030517578,26.600000381469727,25.64999961853028,18.50476400949903,12678400,58.75286717816166,4.947733333627536,26.76755315313483,0.2371483771391496,58.8813362860616,1.2981900972289795,-245.10179301098452,17.95968192904097,,,17.910908179184855,,,24.646472718610543,131181200.0,-761442856.9346838,61.90905431639039,7.384941239588037,19.20622429897859,18.823836620682805,18.44144894238702,-261.45818260027653,-209.67993335063184,,,
2003-04-10,26.0,26.200000762939453,25.479999542236328,18.591000406041008,15850300,59.591895682742425,4.582780515332904,26.53935916527152,0.5820925926260365,37.41825461046496,3.2322481666124725,-242.75202748648184,18.0574158721374,,,17.975678867456867,,,24.8747549011217,147031500.0,-793199166.2550669,52.12830663013539,7.407105204863208,19.220796748743243,18.80084043102908,18.38088411331492,-327.2362246359914,-260.01155908994764,,,
2003-04-11,26.01000022888184,26.489999771118164,25.6299991607666,18.61255847716573,10657800,59.811977200893466,4.114316760032988,26.622206069907072,0.9126624762280536,46.71995659859228,5.156315473151385,-242.1646141165483,18.16197676620349,,,18.03633406838152,,,25.084774509031966,157689300.0,-792814239.802331,59.07647194005281,7.442240502021347,19.114330737771333,18.72466538146599,18.33500002516065,-355.746869674344,-314.813758970204,0.7119619059051203,0.8223294204961691,-0.1103675145910487
2003-04-14,25.850000381469727,26.63999938964844,25.75,19.079668750842128,7930700,64.34353555449411,3.95410503589436,26.84991610646382,1.5738022434321088,66.68846687471057,8.99014192051526,-229.43681400848683,18.25719544108925,,,18.135699276234917,,,25.27799254830941,165620000.0,-760930772.2687321,57.78779656146767,7.484040531340016,19.222808974142005,18.75628507370581,18.289761173269618,-401.8761632959552,-361.6197525354302,0.7080128537409713,0.7994661071451296,-0.0914532534041582
2003-04-15,26.799999237060547,27.200000762939453,26.61000061035156,19.518034472791875,12137100,67.99125504772337,3.9498077645742375,27.588054512134143,1.7031561529045582,120.1384972483918,9.560301913503787,-217.49224417642245,18.372895105952114,,,18.26735024733557,,,25.455753144444657,177757100.0,-775413747.4903383,58.15237001255349,7.529489922822681,19.631159591985018,18.86120522326795,18.09125085455089,-403.73821203379975,-387.1204150013663,0.7318196897936424,0.7859368236748321,-0.0541171338811896
